week,profile_id,sim_index,metric,value
9,grass_v1,0,profit_avg_provider,-0.960858
9,grass_v1,0,incentive_ratio,-0.921117
9,grass_v1,0,retention_absolute,0.430500
9,grass_v1,0,retention_rate,0.900628
0,grass_v1,1,price,1.500000
0,grass_v1,1,supply,246590037.337015
0,grass_v1,1,minted,2800000.000000
0,grass_v1,1,burned,209962.662985
0,grass_v1,1,providers,2500000.000000
0,grass_v1,1,capacity,451686462.428410
0,grass_v1,1,utilization,3.320888
0,grass_v1,1,solvencyScore,0.074987
0,grass_v1,1,profit_avg_provider,0.679807
0,grass_v1,1,incentive_ratio,2.360000
0,grass_v1,1,retention_absolute,1.000000
0,grass_v1,1,retention_rate,1.000000
1,grass_v1,1,price,0.551819
1,grass_v1,1,supply,249150343.415308
1,grass_v1,1,minted,2800000.000000
1,grass_v1,1,burned,239693.921707
1,grass_v1,1,providers,2488750.000000
1,grass_v1,1,capacity,450628038.648222
1,grass_v1,1,utilization,3.328688
1,grass_v1,1,solvencyScore,0.085605
1,grass_v1,1,profit_avg_provider,-0.379363
1,grass_v1,1,incentive_ratio,0.241662
1,grass_v1,1,retention_absolute,0.995500
1,grass_v1,1,retention_rate,0.995500
2,grass_v1,1,price,0.203003
2,grass_v1,1,supply,251580890.610362
2,grass_v1,1,minted,2800000.000000
2,grass_v1,1,burned,369452.804947
2,grass_v1,1,providers,2240000.000000
2,grass_v1,1,capacity,405642137.926978
2,grass_v1,1,utilization,3.697841
2,grass_v1,1,solvencyScore,0.131947
2,grass_v1,1,profit_avg_provider,-0.746462
2,grass_v1,1,incentive_ratio,-0.492493
2,grass_v1,1,retention_absolute,0.896000
2,grass_v1,1,retention_rate,0.900050
3,grass_v1,1,price,0.074681
3,grass_v1,1,supply,253376613.764202
3,grass_v1,1,minted,2800000.000000
3,grass_v1,1,burned,1004276.846159
3,grass_v1,1,providers,2016250.000000
3,grass_v1,1,capacity,365914247.140955
3,grass_v1,1,utilization,4.099321
3,grass_v1,1,solvencyScore,0.358670
3,grass_v1,1,profit_avg_provider,-0.896509
3,grass_v1,1,incentive_ratio,-0.792580
3,grass_v1,1,retention_absolute,0.806500
3,grass_v1,1,retention_rate,0.900112
4,grass_v1,1,price,0.027473
4,grass_v1,1,supply,253446706.262545
4,grass_v1,1,minted,2800000.000000
4,grass_v1,1,burned,2729907.501657
4,grass_v1,1,providers,1815000.000000
4,grass_v1,1,capacity,329614409.931242
4,grass_v1,1,utilization,4.550772
4,grass_v1,1,solvencyScore,0.974967
4,grass_v1,1,profit_avg_provider,-0.957854
4,grass_v1,1,incentive_ratio,-0.915233
4,grass_v1,1,retention_absolute,0.726000
4,grass_v1,1,retention_rate,0.900186
5,grass_v1,1,price,0.014406
5,grass_v1,1,supply,251040496.317236
5,grass_v1,1,minted,2800000.000000
5,grass_v1,1,burned,5206209.945309
5,grass_v1,1,providers,1633750.000000
5,grass_v1,1,capacity,296303120.300052
5,grass_v1,1,utilization,5.062383
5,grass_v1,1,solvencyScore,1.859361
5,grass_v1,1,profit_avg_provider,-0.975557
5,grass_v1,1,incentive_ratio,-0.950621
5,grass_v1,1,retention_absolute,0.653500
5,grass_v1,1,retention_rate,0.900138
6,grass_v1,1,price,0.039159
6,grass_v1,1,supply,251925238.711934
6,grass_v1,1,minted,2800000.000000
6,grass_v1,1,burned,1915257.605302
6,grass_v1,1,providers,1471250.000000
6,grass_v1,1,capacity,267179088.940147
6,grass_v1,1,utilization,5.614212
6,grass_v1,1,solvencyScore,0.684021
6,grass_v1,1,profit_avg_provider,-0.925716
6,grass_v1,1,incentive_ratio,-0.850949
6,grass_v1,1,retention_absolute,0.588500
6,grass_v1,1,retention_rate,0.900536
7,grass_v1,1,price,0.014406
7,grass_v1,1,supply,249519028.766625
7,grass_v1,1,minted,2800000.000000
7,grass_v1,1,burned,5206209.945309
7,grass_v1,1,providers,1325000.000000
7,grass_v1,1,capacity,240985719.968968
7,grass_v1,1,utilization,6.224435
7,grass_v1,1,solvencyScore,1.859361
7,grass_v1,1,profit_avg_provider,-0.969826
7,grass_v1,1,incentive_ratio,-0.939115
7,grass_v1,1,retention_absolute,0.530000
7,grass_v1,1,retention_rate,0.900595
8,grass_v1,1,price,0.039159
8,grass_v1,1,supply,250403771.161324
8,grass_v1,1,minted,2800000.000000
8,grass_v1,1,burned,1915257.605302
8,grass_v1,1,providers,1192500.000000
8,grass_v1,1,capacity,216327859.248265
8,grass_v1,1,utilization,6.933920
8,grass_v1,1,solvencyScore,0.684021
8,grass_v1,1,profit_avg_provider,-0.908352
8,grass_v1,1,incentive_ratio,-0.816108
8,grass_v1,1,retention_absolute,0.477000
8,grass_v1,1,retention_rate,0.900000
9,grass_v1,1,price,0.014406
9,grass_v1,1,supply,247997561.216015
9,grass_v1,1,minted,2800000.000000
9,grass_v1,1,burned,5206209.945309
9,grass_v1,1,providers,1073750.000000
9,grass_v1,1,capacity,194711345.830250
9,grass_v1,1,utilization,7.703711
9,grass_v1,1,solvencyScore,1.859361
9,grass_v1,1,profit_avg_provider,-0.962766
9,grass_v1,1,incentive_ratio,-0.924868
9,grass_v1,1,retention_absolute,0.429500
9,grass_v1,1,retention_rate,0.900419
0,ionet_v1,0,price,2.000000
0,ionet_v1,0,supply,500744333.333333
0,ionet_v1,0,minted,744333.333333
0,ionet_v1,0,burned,0.000000
0,ionet_v1,0,providers,50000.000000
0,ionet_v1,0,capacity,8918400.243096
0,ionet_v1,0,utilization,3.363832
0,ionet_v1,0,solvencyScore,0.000000
0,ionet_v1,0,profit_avg_provider,-123.279805
0,ionet_v1,0,incentive_ratio,-0.801511
0,ionet_v1,0,retention_absolute,1.000000
0,ionet_v1,0,retention_rate,1.000000
1,ionet_v1,0,price,0.735759
1,ionet_v1,0,supply,501491233.333333
1,ionet_v1,0,minted,746900.000000
1,ionet_v1,0,burned,0.000000
1,ionet_v1,0,providers,45000.000000
1,ionet_v1,0,capacity,8015383.719629
1,ionet_v1,0,utilization,3.742803
1,ionet_v1,0,solvencyScore,0.000000
1,ionet_v1,0,profit_avg_provider,-141.264087
1,ionet_v1,0,incentive_ratio,-0.918587
1,ionet_v1,0,retention_absolute,0.900000
1,ionet_v1,0,retention_rate,0.900000
2,ionet_v1,0,price,0.270671
2,ionet_v1,0,supply,502240443.333333
2,ionet_v1,0,minted,749210.000000
2,ionet_v1,0,burned,0.000000
2,ionet_v1,0,providers,40500.000000
2,ionet_v1,0,capacity,7227763.593728
2,ionet_v1,0,utilization,4.150661
2,ionet_v1,0,solvencyScore,0.000000
2,ionet_v1,0,profit_avg_provider,-148.507298
2,ionet_v1,0,incentive_ratio,-0.966619
2,ionet_v1,0,retention_absolute,0.810000
2,ionet_v1,0,retention_rate,0.900000
3,ionet_v1,0,price,0.099574
3,ionet_v1,0,supply,502991732.333333
3,ionet_v1,0,minted,751289.000000
3,ionet_v1,0,burned,0.000000
3,ionet_v1,0,providers,36450.000000
3,ionet_v1,0,capacity,6500309.604344
3,ionet_v1,0,utilization,4.615165
3,ionet_v1,0,solvencyScore,0.000000
3,ionet_v1,0,profit_avg_provider,-151.411419
3,ionet_v1,0,incentive_ratio,-0.986318
3,ionet_v1,0,retention_absolute,0.729000
3,ionet_v1,0,retention_rate,0.900000
4,ionet_v1,0,price,0.036631
4,ionet_v1,0,supply,503744882.166667
4,ionet_v1,0,minted,753149.833333
4,ionet_v1,0,burned,0.000000
4,ionet_v1,0,providers,32825.000000
4,ionet_v1,0,capacity,5841509.751245
4,ionet_v1,0,utilization,5.135659
4,ionet_v1,0,solvencyScore,0.000000
4,ionet_v1,0,profit_avg_provider,-151.626054
4,ionet_v1,0,incentive_ratio,-0.994397
4,ionet_v1,0,retention_absolute,0.656500
4,ionet_v1,0,retention_rate,0.900549
5,ionet_v1,0,price,0.013476
5,ionet_v1,0,supply,504499713.166667
5,ionet_v1,0,minted,754831.000000
5,ionet_v1,0,burned,0.000000
5,ionet_v1,0,providers,29550.000000
5,ionet_v1,0,capacity,5257647.366437
5,ionet_v1,0,utilization,5.705974
5,ionet_v1,0,solvencyScore,0.000000
5,ionet_v1,0,profit_avg_provider,-153.184995
5,ionet_v1,0,incentive_ratio,-0.997705
5,ionet_v1,0,retention_absolute,0.591000
5,ionet_v1,0,retention_rate,0.900228
6,ionet_v1,0,price,0.004958
6,ionet_v1,0,supply,505256058.500000
6,ionet_v1,0,minted,756345.333333
6,ionet_v1,0,burned,0.000000
6,ionet_v1,0,providers,26600.000000
6,ionet_v1,0,capacity,4727953.533904
6,ionet_v1,0,utilization,6.345240
6,ionet_v1,0,solvencyScore,0.000000
6,ionet_v1,0,profit_avg_provider,-154.072010
6,ionet_v1,0,incentive_ratio,-0.999060
6,ionet_v1,0,retention_absolute,0.532000
6,ionet_v1,0,retention_rate,0.900169
7,ionet_v1,0,price,0.001824
7,ionet_v1,0,supply,506013764.166667
7,ionet_v1,0,minted,757705.666667
7,ionet_v1,0,burned,0.000000
7,ionet_v1,0,providers,23950.000000
7,ionet_v1,0,capacity,4266335.723488
7,ionet_v1,0,utilization,7.031795
7,ionet_v1,0,solvencyScore,0.000000
7,ionet_v1,0,profit_avg_provider,-154.678369
7,ionet_v1,0,incentive_ratio,-0.999615
7,ionet_v1,0,retention_absolute,0.479000
7,ionet_v1,0,retention_rate,0.900376
8,ionet_v1,0,price,0.000671
8,ionet_v1,0,supply,506772689.000000
8,ionet_v1,0,minted,758924.833333
8,ionet_v1,0,burned,0.000000
8,ionet_v1,0,providers,21575.000000
8,ionet_v1,0,capacity,3846766.669465
8,ionet_v1,0,utilization,7.798757
8,ionet_v1,0,solvencyScore,0.000000
8,ionet_v1,0,profit_avg_provider,-155.023724
8,ionet_v1,0,incentive_ratio,-0.999843
8,ionet_v1,0,retention_absolute,0.431500
8,ionet_v1,0,retention_rate,0.900835
9,ionet_v1,0,price,0.000247
9,ionet_v1,0,supply,507532717.500000
9,ionet_v1,0,minted,760028.500000
9,ionet_v1,0,burned,0.000000
9,ionet_v1,0,providers,19425.000000
9,ionet_v1,0,capacity,3463160.761675
9,ionet_v1,0,utilization,8.662607
9,ionet_v1,0,solvencyScore,0.000000
9,ionet_v1,0,profit_avg_provider,-155.435391
9,ionet_v1,0,incentive_ratio,-0.999936
9,ionet_v1,0,retention_absolute,0.388500
9,ionet_v1,0,retention_rate,0.900348
0,ionet_v1,1,price,2.000000
0,ionet_v1,1,supply,500744333.333333
0,ionet_v1,1,minted,744333.333333
0,ionet_v1,1,burned,0.000000
0,ionet_v1,1,providers,50000.000000
0,ionet_v1,1,capacity,9033729.248568
0,ionet_v1,1,utilization,3.320888
0,ionet_v1,1,solvencyScore,0.000000
0,ionet_v1,1,profit_avg_provider,-122.214595
0,ionet_v1,1,incentive_ratio,-0.801511
0,ionet_v1,1,retention_absolute,1.000000
0,ionet_v1,1,retention_rate,1.000000
1,ionet_v1,1,price,0.735759
1,ionet_v1,1,supply,501491233.333333
1,ionet_v1,1,minted,746900.000000
1,ionet_v1,1,burned,0.000000
1,ionet_v1,1,providers,45000.000000
1,ionet_v1,1,capacity,8137083.756046
1,ionet_v1,1,utilization,3.686825
1,ionet_v1,1,solvencyScore,0.000000
1,ionet_v1,1,profit_avg_provider,-139.775564
1,ionet_v1,1,incentive_ratio,-0.918587
1,ionet_v1,1,retention_absolute,0.900000
1,ionet_v1,1,retention_rate,0.900000
2,ionet_v1,1,price,0.270671
2,ionet_v1,1,supply,502240443.333333
2,ionet_v1,1,minted,749210.000000
2,ionet_v1,1,burned,0.000000
2,ionet_v1,1,providers,40500.000000
2,ionet_v1,1,capacity,7326096.799287
2,ionet_v1,1,utilization,4.094950
2,ionet_v1,1,solvencyScore,0.000000
2,ionet_v1,1,profit_avg_provider,-147.227020
2,ionet_v1,1,incentive_ratio,-0.966619
2,ionet_v1,1,retention_absolute,0.810000
2,ionet_v1,1,retention_rate,0.900000
3,ionet_v1,1,price,0.099574
3,ionet_v1,1,supply,502991732.333333
3,ionet_v1,1,minted,751289.000000
3,ionet_v1,1,burned,0.000000
3,ionet_v1,1,providers,36450.000000
3,ionet_v1,1,capacity,6604419.596486
3,ionet_v1,1,utilization,4.542413
3,ionet_v1,1,solvencyScore,0.000000
3,ionet_v1,1,profit_avg_provider,-149.511981
3,ionet_v1,1,incentive_ratio,-0.986318
3,ionet_v1,1,retention_absolute,0.729000
3,ionet_v1,1,retention_rate,0.900000
4,ionet_v1,1,price,0.036631
4,ionet_v1,1,supply,503744882.166667
4,ionet_v1,1,minted,753149.833333
4,ionet_v1,1,burned,0.000000
4,ionet_v1,1,providers,32825.000000
4,ionet_v1,1,capacity,5949075.467498
4,ionet_v1,1,utilization,5.042800
4,ionet_v1,1,solvencyScore,0.000000
4,ionet_v1,1,profit_avg_provider,-150.128916
4,ionet_v1,1,incentive_ratio,-0.994397
4,ionet_v1,1,retention_absolute,0.656500
4,ionet_v1,1,retention_rate,0.900549
5,ionet_v1,1,price,0.013476
5,ionet_v1,1,supply,504499713.166667
5,ionet_v1,1,minted,754831.000000
5,ionet_v1,1,burned,0.000000
5,ionet_v1,1,providers,29550.000000
5,ionet_v1,1,capacity,5356439.785720
5,ionet_v1,1,utilization,5.600735
5,ionet_v1,1,solvencyScore,0.000000
5,ionet_v1,1,profit_avg_provider,-149.195519
5,ionet_v1,1,incentive_ratio,-0.997705
5,ionet_v1,1,retention_absolute,0.591000
5,ionet_v1,1,retention_rate,0.900228
6,ionet_v1,1,price,0.004958
6,ionet_v1,1,supply,505256058.500000
6,ionet_v1,1,minted,756345.333333
6,ionet_v1,1,burned,0.000000
6,ionet_v1,1,providers,26600.000000
6,ionet_v1,1,capacity,4825575.820433
6,ionet_v1,1,utilization,6.216875
6,ionet_v1,1,solvencyScore,0.000000
6,ionet_v1,1,profit_avg_provider,-149.465686
6,ionet_v1,1,incentive_ratio,-0.999060
6,ionet_v1,1,retention_absolute,0.532000
6,ionet_v1,1,retention_rate,0.900169
7,ionet_v1,1,price,0.001824
7,ionet_v1,1,supply,506013764.166667
7,ionet_v1,1,minted,757705.666667
7,ionet_v1,1,burned,0.000000
7,ionet_v1,1,providers,23950.000000
7,ionet_v1,1,capacity,4345016.372243
7,ionet_v1,1,utilization,6.904462
7,ionet_v1,1,solvencyScore,0.000000
7,ionet_v1,1,profit_avg_provider,-149.613802
7,ionet_v1,1,incentive_ratio,-0.999615
7,ionet_v1,1,retention_absolute,0.479000
7,ionet_v1,1,retention_rate,0.900376
8,ionet_v1,1,price,0.000671
8,ionet_v1,1,supply,506772689.000000
8,ionet_v1,1,minted,758924.833333
8,ionet_v1,1,burned,0.000000
8,ionet_v1,1,providers,21575.000000
8,ionet_v1,1,capacity,3905395.436359
8,ionet_v1,1,utilization,7.681681
8,ionet_v1,1,solvencyScore,0.000000
8,ionet_v1,1,profit_avg_provider,-149.772248
8,ionet_v1,1,incentive_ratio,-0.999843
8,ionet_v1,1,retention_absolute,0.431500
8,ionet_v1,1,retention_rate,0.900835
9,ionet_v1,1,price,0.000247
9,ionet_v1,1,supply,507532717.500000
9,ionet_v1,1,minted,760028.500000
9,ionet_v1,1,burned,0.000000
9,ionet_v1,1,providers,19425.000000
9,ionet_v1,1,capacity,3517753.225974
9,ionet_v1,1,utilization,8.528171
9,ionet_v1,1,solvencyScore,0.000000
9,ionet_v1,1,profit_avg_provider,-149.168173
9,ionet_v1,1,incentive_ratio,-0.999936
9,ionet_v1,1,retention_absolute,0.388500
9,ionet_v1,1,retention_rate,0.900348
0,nosana_v1,0,price,3.500000
0,nosana_v1,0,supply,48176977.750133
0,nosana_v1,0,minted,176977.750133
0,nosana_v1,0,burned,0.000000
0,nosana_v1,0,providers,3000.000000
0,nosana_v1,0,capacity,535104.014586
0,nosana_v1,0,utilization,3.363832
0,nosana_v1,0,solvencyScore,0.000000
0,nosana_v1,0,profit_avg_provider,165.659872
0,nosana_v1,0,incentive_ratio,0.500000
0,nosana_v1,0,retention_absolute,1.000000
0,nosana_v1,0,retention_rate,1.000000
1,nosana_v1,0,price,1.287578
1,nosana_v1,0,supply,48353955.500266
1,nosana_v1,0,minted,176977.750133
1,nosana_v1,0,burned,0.000000
1,nosana_v1,0,providers,3000.000000
1,nosana_v1,0,capacity,535104.014586
1,nosana_v1,0,utilization,3.363832
1,nosana_v1,0,solvencyScore,0.000000
1,nosana_v1,0,profit_avg_provider,35.143385
1,nosana_v1,0,incentive_ratio,4.161851
1,nosana_v1,0,retention_absolute,1.000000
1,nosana_v1,0,retention_rate,1.000000
2,nosana_v1,0,price,0.473673
2,nosana_v1,0,supply,48530937.810399
2,nosana_v1,0,minted,176982.310133
2,nosana_v1,0,burned,0.000000
2,nosana_v1,0,providers,2964.000000
2,nosana_v1,0,capacity,529695.343556
2,nosana_v1,0,utilization,3.398180
2,nosana_v1,0,solvencyScore,0.000000
2,nosana_v1,0,profit_avg_provider,-12.259615
2,nosana_v1,0,incentive_ratio,0.898939
2,nosana_v1,0,retention_absolute,0.988000
2,nosana_v1,0,retention_rate,0.988000
3,nosana_v1,0,price,0.174255
3,nosana_v1,0,supply,48707895.800532
3,nosana_v1,0,minted,176957.990133
3,nosana_v1,0,burned,0.000000
3,nosana_v1,0,providers,3156.000000
3,nosana_v1,0,capacity,566809.404246
3,nosana_v1,0,utilization,3.175671
3,nosana_v1,0,solvencyScore,0.000000
3,nosana_v1,0,profit_avg_provider,-30.156162
3,nosana_v1,0,incentive_ratio,-0.292916
3,nosana_v1,0,retention_absolute,1.052000
3,nosana_v1,0,retention_rate,0.912955
4,nosana_v1,0,price,0.064105
4,nosana_v1,0,supply,48884861.390665
4,nosana_v1,0,minted,176965.590133
4,nosana_v1,0,burned,0.000000
4,nosana_v1,0,providers,3096.000000
4,nosana_v1,0,capacity,556494.219121
4,nosana_v1,0,utilization,3.234535
4,nosana_v1,0,solvencyScore,0.000000
4,nosana_v1,0,profit_avg_provider,-36.183449
4,nosana_v1,0,incentive_ratio,-0.755737
4,nosana_v1,0,retention_absolute,1.032000
4,nosana_v1,0,retention_rate,0.900190
5,nosana_v1,0,price,0.023583
5,nosana_v1,0,supply,49061866.120798
5,nosana_v1,0,minted,177004.730133
5,nosana_v1,0,burned,0.000000
5,nosana_v1,0,providers,2787.000000
5,nosana_v1,0,capacity,500809.867235
5,nosana_v1,0,utilization,3.594178
5,nosana_v1,0,solvencyScore,0.000000
5,nosana_v1,0,profit_avg_provider,-38.406562
5,nosana_v1,0,incentive_ratio,-0.908395
5,nosana_v1,0,retention_absolute,0.929000
5,nosana_v1,0,retention_rate,0.900194
6,nosana_v1,0,price,0.008676
6,nosana_v1,0,supply,49238906.000930
6,nosana_v1,0,minted,177039.880133
6,nosana_v1,0,burned,0.000000
6,nosana_v1,0,providers,2509.500000
6,nosana_v1,0,capacity,450698.680866
6,nosana_v1,0,utilization,3.993799
6,nosana_v1,0,solvencyScore,0.000000
6,nosana_v1,0,profit_avg_provider,-39.171750
6,nosana_v1,0,incentive_ratio,-0.962556
6,nosana_v1,0,retention_absolute,0.836500
6,nosana_v1,0,retention_rate,0.900431
7,nosana_v1,0,price,0.003192
7,nosana_v1,0,supply,49415977.611063
7,nosana_v1,0,minted,177071.610133
7,nosana_v1,0,burned,0.000000
7,nosana_v1,0,providers,2259.000000
7,nosana_v1,0,capacity,407168.707777
7,nosana_v1,0,utilization,4.420772
7,nosana_v1,0,solvencyScore,0.000000
7,nosana_v1,0,profit_avg_provider,-39.391383
7,nosana_v1,0,incentive_ratio,-0.984699
7,nosana_v1,0,retention_absolute,0.753000
7,nosana_v1,0,retention_rate,0.900179
8,nosana_v1,0,price,0.001174
8,nosana_v1,0,supply,49593077.721196
8,nosana_v1,0,minted,177100.110133
8,nosana_v1,0,burned,0.000000
8,nosana_v1,0,providers,2034.000000
8,nosana_v1,0,capacity,366520.793804
8,nosana_v1,0,utilization,4.911045
8,nosana_v1,0,solvencyScore,0.000000
8,nosana_v1,0,profit_avg_provider,-39.726290
8,nosana_v1,0,incentive_ratio,-0.993746
8,nosana_v1,0,retention_absolute,0.678000
8,nosana_v1,0,retention_rate,0.900398
9,nosana_v1,0,price,0.000432
9,nosana_v1,0,supply,49770203.481329
9,nosana_v1,0,minted,177125.760133
9,nosana_v1,0,burned,0.000000
9,nosana_v1,0,providers,1831.500000
9,nosana_v1,0,capacity,329716.491175
9,nosana_v1,0,utilization,5.459236
9,nosana_v1,0,solvencyScore,0.000000
9,nosana_v1,0,profit_avg_provider,-40.015760
9,nosana_v1,0,incentive_ratio,-0.997444
9,nosana_v1,0,retention_absolute,0.610500
9,nosana_v1,0,retention_rate,0.900442
0,nosana_v1,1,price,3.500000
0,nosana_v1,1,supply,48176977.750133
0,nosana_v1,1,minted,176977.750133
0,nosana_v1,1,burned,0.000000
0,nosana_v1,1,providers,3000.000000
0,nosana_v1,1,capacity,542023.754914
0,nosana_v1,1,utilization,3.320888
0,nosana_v1,1,solvencyScore,0.000000
0,nosana_v1,1,profit_avg_provider,165.943928
0,nosana_v1,1,incentive_ratio,0.500000
0,nosana_v1,1,retention_absolute,1.000000
0,nosana_v1,1,retention_rate,1.000000
1,nosana_v1,1,price,1.287578
1,nosana_v1,1,supply,48353955.500266
1,nosana_v1,1,minted,176977.750133
1,nosana_v1,1,burned,0.000000
1,nosana_v1,1,providers,3000.000000
1,nosana_v1,1,capacity,542023.754914
1,nosana_v1,1,utilization,3.320888
1,nosana_v1,1,solvencyScore,0.000000
1,nosana_v1,1,profit_avg_provider,35.427441
1,nosana_v1,1,incentive_ratio,4.161851
1,nosana_v1,1,retention_absolute,1.000000
1,nosana_v1,1,retention_rate,1.000000
2,nosana_v1,1,price,0.473673
2,nosana_v1,1,supply,48530936.480399
2,nosana_v1,1,minted,176980.980133
2,nosana_v1,1,burned,0.000000
2,nosana_v1,1,providers,2974.500000
2,nosana_v1,1,capacity,538308.217868
2,nosana_v1,1,utilization,3.343809
2,nosana_v1,1,solvencyScore,0.000000
2,nosana_v1,1,profit_avg_provider,-12.170549
2,nosana_v1,1,incentive_ratio,0.898939
2,nosana_v1,1,retention_absolute,0.991500
2,nosana_v1,1,retention_rate,0.991500
3,nosana_v1,1,price,0.174255
3,nosana_v1,1,supply,48707891.430532
3,nosana_v1,1,minted,176954.950133
3,nosana_v1,1,burned,0.000000
3,nosana_v1,1,providers,3180.000000
3,nosana_v1,1,capacity,575205.978867
3,nosana_v1,1,utilization,3.129314
3,nosana_v1,1,solvencyScore,0.000000
3,nosana_v1,1,profit_avg_provider,-30.077037
3,nosana_v1,1,incentive_ratio,-0.295418
3,nosana_v1,1,retention_absolute,1.060000
3,nosana_v1,1,retention_rate,0.917801
4,nosana_v1,1,price,0.064105
4,nosana_v1,1,supply,48884853.220665
4,nosana_v1,1,minted,176961.790133
4,nosana_v1,1,burned,0.000000
4,nosana_v1,1,providers,3126.000000
4,nosana_v1,1,capacity,567355.244779
4,nosana_v1,1,utilization,3.172615
4,nosana_v1,1,solvencyScore,0.000000
4,nosana_v1,1,profit_avg_provider,-35.720023
4,nosana_v1,1,incentive_ratio,-0.757585
4,nosana_v1,1,retention_absolute,1.042000
4,nosana_v1,1,retention_rate,0.900000
5,nosana_v1,1,price,0.023583
5,nosana_v1,1,supply,49061854.530798
5,nosana_v1,1,minted,177001.310133
5,nosana_v1,1,burned,0.000000
5,nosana_v1,1,providers,2814.000000
5,nosana_v1,1,capacity,510518.658912
5,nosana_v1,1,utilization,3.525826
5,nosana_v1,1,solvencyScore,0.000000
5,nosana_v1,1,profit_avg_provider,-38.006309
5,nosana_v1,1,incentive_ratio,-0.909276
5,nosana_v1,1,retention_absolute,0.938000
5,nosana_v1,1,retention_rate,0.900192
6,nosana_v1,1,price,0.008676
6,nosana_v1,1,supply,49238891.370930
6,nosana_v1,1,minted,177036.840133
6,nosana_v1,1,burned,0.000000
6,nosana_v1,1,providers,2533.500000
6,nosana_v1,1,capacity,459485.713501
6,nosana_v1,1,utilization,3.917423
6,nosana_v1,1,solvencyScore,0.000000
6,nosana_v1,1,profit_avg_provider,-38.709339
6,nosana_v1,1,incentive_ratio,-0.962916
6,nosana_v1,1,retention_absolute,0.844500
6,nosana_v1,1,retention_rate,0.900320
7,nosana_v1,1,price,0.003192
7,nosana_v1,1,supply,49415960.131063
7,nosana_v1,1,minted,177068.760133
7,nosana_v1,1,burned,0.000000
7,nosana_v1,1,providers,2281.500000
7,nosana_v1,1,capacity,414158.050128
7,nosana_v1,1,utilization,4.346167
7,nosana_v1,1,solvencyScore,0.000000
7,nosana_v1,1,profit_avg_provider,-38.934344
7,nosana_v1,1,incentive_ratio,-0.984844
7,nosana_v1,1,retention_absolute,0.760500
7,nosana_v1,1,retention_rate,0.900533
8,nosana_v1,1,price,0.001174
8,nosana_v1,1,supply,49593057.771196
8,nosana_v1,1,minted,177097.640133
8,nosana_v1,1,burned,0.000000
8,nosana_v1,1,providers,2053.500000
8,nosana_v1,1,capacity,371975.622717
8,nosana_v1,1,utilization,4.839027
8,nosana_v1,1,solvencyScore,0.000000
8,nosana_v1,1,profit_avg_provider,-39.171433
8,nosana_v1,1,incentive_ratio,-0.993807
8,nosana_v1,1,retention_absolute,0.684500
8,nosana_v1,1,retention_rate,0.900066
9,nosana_v1,1,price,0.000432
9,nosana_v1,1,supply,49770181.251329
9,nosana_v1,1,minted,177123.480133
9,nosana_v1,1,burned,0.000000
9,nosana_v1,1,providers,1849.500000
9,nosana_v1,1,capacity,334728.065981
9,nosana_v1,1,utilization,5.377499
9,nosana_v1,1,solvencyScore,0.000000
9,nosana_v1,1,profit_avg_provider,-39.637059
9,nosana_v1,1,incentive_ratio,-0.997469
9,nosana_v1,1,retention_absolute,0.616500
9,nosana_v1,1,retention_rate,0.900657
0,geodnet_v1,0,price,0.150000
0,geodnet_v1,0,supply,442415433.354366
0,geodnet_v1,0,minted,2482662.633072
0,geodnet_v1,0,burned,67229.278706
0,geodnet_v1,0,providers,10000.000000
0,geodnet_v1,0,capacity,1783680.048619
0,geodnet_v1,0,utilization,3.363832
0,geodnet_v1,0,solvencyScore,0.027080
0,geodnet_v1,0,profit_avg_provider,16.832854
0,geodnet_v1,0,incentive_ratio,0.861997
0,geodnet_v1,0,retention_absolute,1.000000
0,geodnet_v1,0,retention_rate,1.000000
1,geodnet_v1,0,price,0.055182
1,geodnet_v1,0,supply,444821480.360550
1,geodnet_v1,0,minted,2482870.966406
1,geodnet_v1,0,burned,76823.960222
1,geodnet_v1,0,providers,9875.000000
1,geodnet_v1,0,capacity,1766294.109317
1,geodnet_v1,0,utilization,3.396943
1,geodnet_v1,0,solvencyScore,0.030942
1,geodnet_v1,0,profit_avg_provider,-6.435065
1,geodnet_v1,0,incentive_ratio,-0.306281
1,geodnet_v1,0,retention_absolute,0.987500
1,geodnet_v1,0,retention_rate,0.987500
2,geodnet_v1,0,price,0.020300
2,geodnet_v1,0,supply,447187534.762706
2,geodnet_v1,0,minted,2484279.299739
2,geodnet_v1,0,burned,118224.897583
2,geodnet_v1,0,providers,9030.000000
2,geodnet_v1,0,capacity,1619520.710941
2,geodnet_v1,0,utilization,3.704800
2,geodnet_v1,0,solvencyScore,0.047589
2,geodnet_v1,0,profit_avg_provider,-14.465133
2,geodnet_v1,0,incentive_ratio,-0.720755
2,geodnet_v1,0,retention_absolute,0.903000
2,geodnet_v1,0,retention_rate,0.914430
3,geodnet_v1,0,price,0.007468
3,geodnet_v1,0,supply,449351945.471674
3,geodnet_v1,0,minted,2485779.299739
3,geodnet_v1,0,burned,321368.590771
3,geodnet_v1,0,providers,8130.000000
3,geodnet_v1,0,capacity,1462018.617819
3,geodnet_v1,0,utilization,4.103915
3,geodnet_v1,0,solvencyScore,0.129283
3,geodnet_v1,0,profit_avg_provider,-17.604849
3,geodnet_v1,0,incentive_ratio,-0.885831
